Classifier,Train,Test,Reduce,XAI,Accuracy,F1-Score,Dimension,Feature Removed
Decision Tree,wisdm,wisdm,axis,SHAP,0.6785714285714286,0.6790034322237712,24,4
Decision Tree,wisdm,wisdm,axis,SHAP,0.7357142857142858,0.7356845289048678,23,5
Decision Tree,wisdm,wisdm,axis,SHAP,0.6928571428571428,0.6955111870195444,22,19
Decision Tree,wisdm,wisdm,axis,SHAP,0.7142857142857143,0.7153603085966374,21,17
Decision Tree,wisdm,wisdm,axis,SHAP,0.7214285714285714,0.7246904145609927,20,9
Decision Tree,wisdm,wisdm,axis,SHAP,0.6928571428571428,0.6939393939393939,19,10
Decision Tree,wisdm,wisdm,axis,SHAP,0.7,0.6982684356953635,18,0
Decision Tree,wisdm,wisdm,axis,SHAP,0.7,0.6990612170510632,17,22
Decision Tree,wisdm,wisdm,axis,SHAP,0.7071428571428572,0.705377885174579,16,3
Decision Tree,wisdm,wisdm,axis,SHAP,0.6571428571428571,0.6551880343739451,15,7
Decision Tree,wisdm,wisdm,axis,SHAP,0.7071428571428572,0.708263446286512,14,16
Decision Tree,wisdm,wisdm,axis,SHAP,0.6714285714285714,0.6743298614622307,13,13
Decision Tree,wisdm,wisdm,axis,SHAP,0.7571428571428571,0.7569874180400495,12,2
Decision Tree,wisdm,wisdm,axis,SHAP,0.75,0.7499226994689789,11,20
Decision Tree,wisdm,wisdm,axis,SHAP,0.7285714285714285,0.7282698657274927,10,23
Decision Tree,wisdm,wisdm,axis,SHAP,0.7571428571428571,0.7586785662753885,9,1
Decision Tree,wisdm,wisdm,axis,SHAP,0.6857142857142857,0.6868041041105453,8,8
Decision Tree,wisdm,wisdm,axis,SHAP,0.6357142857142857,0.6355118397085612,7,15
Decision Tree,wisdm,wisdm,axis,SHAP,0.65,0.6508624511082137,6,21
Decision Tree,wisdm,wisdm,axis,SHAP,0.6785714285714286,0.6806554121151935,5,12
Decision Tree,wisdm,wisdm,axis,SHAP,0.6357142857142857,0.6337914958604614,4,11
Decision Tree,wisdm,wisdm,axis,SHAP,0.6714285714285714,0.6732572003160239,3,6
Decision Tree,wisdm,wisdm,axis,SHAP,0.5214285714285715,0.5132517482517482,2,18
Decision Tree,wisdm,wisdm,axis,SHAP,0.39285714285714285,0.39407515689077854,1,14
