Classifier,Train,Test,Reduce,XAI,Accuracy,F1-Score,Dimension,Feature Removed
Random Forest,uci,uci,axis,SHAP,0.9071428571428573,0.9071155160628844,24,0
Random Forest,uci,uci,axis,SHAP,0.8857142857142857,0.8855536151156465,23,2
Random Forest,uci,uci,axis,SHAP,0.8642857142857143,0.8638838475499092,22,23
Random Forest,uci,uci,axis,SHAP,0.8642857142857143,0.8645170618854829,21,8
Random Forest,uci,uci,axis,SHAP,0.8642857142857143,0.8646853841292769,20,13
Random Forest,uci,uci,axis,SHAP,0.8142857142857143,0.8154212454212454,19,1
Random Forest,uci,uci,axis,SHAP,0.8285714285714286,0.8293895842156325,18,4
Random Forest,uci,uci,axis,SHAP,0.8214285714285714,0.8224338624338625,17,22
Random Forest,uci,uci,axis,SHAP,0.8428571428571429,0.8439806930440292,16,18
Random Forest,uci,uci,axis,SHAP,0.7928571428571428,0.7905395045928552,15,12
Random Forest,uci,uci,axis,SHAP,0.7714285714285715,0.7696657654252794,14,3
Random Forest,uci,uci,axis,SHAP,0.7785714285714286,0.7777567915108579,13,5
Random Forest,uci,uci,axis,SHAP,0.7785714285714286,0.7778753047718564,12,15
Random Forest,uci,uci,axis,SHAP,0.7214285714285714,0.720153089251487,11,14
Random Forest,uci,uci,axis,SHAP,0.6714285714285714,0.6709206846941014,10,6
Random Forest,uci,uci,axis,SHAP,0.65,0.6479171610907437,9,21
Random Forest,uci,uci,axis,SHAP,0.6285714285714286,0.6273474428598014,8,17
Random Forest,uci,uci,axis,SHAP,0.6214285714285714,0.6181345148422346,7,10
Random Forest,uci,uci,axis,SHAP,0.6071428571428571,0.5994332990694863,6,7
Random Forest,uci,uci,axis,SHAP,0.6,0.5931189505313494,5,20
Random Forest,uci,uci,axis,SHAP,0.5428571428571428,0.5477761194530886,4,16
Random Forest,uci,uci,axis,SHAP,0.5357142857142857,0.5349668355786263,3,11
Random Forest,uci,uci,axis,SHAP,0.4428571428571428,0.4361764394300545,2,19
Random Forest,uci,uci,axis,SHAP,0.29285714285714287,0.2894473667121241,1,9
