Classifier,Train,Test,Reduce,XAI,Accuracy,F1-Score,Dimension,Feature Removed
Decision Tree,kuhar,kuhar,axis,SHAP,0.8928571428571429,0.8918650793650794,24,16
Decision Tree,kuhar,kuhar,axis,SHAP,0.8928571428571429,0.8934538491948794,23,1
Decision Tree,kuhar,kuhar,axis,SHAP,0.8928571428571429,0.8932814737412439,22,23
Decision Tree,kuhar,kuhar,axis,SHAP,0.8214285714285714,0.82260448703988,21,12
Decision Tree,kuhar,kuhar,axis,SHAP,0.8333333333333334,0.8342901731303609,20,14
Decision Tree,kuhar,kuhar,axis,SHAP,0.8630952380952381,0.8629297594531314,19,5
Decision Tree,kuhar,kuhar,axis,SHAP,0.8511904761904762,0.8515203426265309,18,10
Decision Tree,kuhar,kuhar,axis,SHAP,0.8452380952380952,0.8437154570591611,17,15
Decision Tree,kuhar,kuhar,axis,SHAP,0.7857142857142857,0.7824603827118698,16,20
Decision Tree,kuhar,kuhar,axis,SHAP,0.7678571428571429,0.7635489015794619,15,3
Decision Tree,kuhar,kuhar,axis,SHAP,0.8035714285714286,0.8014902598328627,14,4
Decision Tree,kuhar,kuhar,axis,SHAP,0.7202380952380952,0.7182306255835668,13,9
Decision Tree,kuhar,kuhar,axis,SHAP,0.7261904761904762,0.7235744392335485,12,7
Decision Tree,kuhar,kuhar,axis,SHAP,0.7559523809523809,0.7540972452094598,11,22
Decision Tree,kuhar,kuhar,axis,SHAP,0.7797619047619048,0.7802239464371489,10,18
Decision Tree,kuhar,kuhar,axis,SHAP,0.7619047619047619,0.7609966973196257,9,8
Decision Tree,kuhar,kuhar,axis,SHAP,0.7083333333333334,0.7063840912611443,8,13
Decision Tree,kuhar,kuhar,axis,SHAP,0.6190476190476191,0.6189855539854007,7,11
Decision Tree,kuhar,kuhar,axis,SHAP,0.6011904761904762,0.6046291701130411,6,2
Decision Tree,kuhar,kuhar,axis,SHAP,0.5654761904761905,0.5680256542679655,5,21
Decision Tree,kuhar,kuhar,axis,SHAP,0.5773809523809523,0.5736762403168535,4,19
Decision Tree,kuhar,kuhar,axis,SHAP,0.5297619047619048,0.5282182584057962,3,0
Decision Tree,kuhar,kuhar,axis,SHAP,0.4761904761904761,0.4787255782816271,2,17
Decision Tree,kuhar,kuhar,axis,SHAP,0.43452380952380953,0.4360223953339344,1,6
