Classifier,Train,Test,Reduce,XAI,Accuracy,F1-Score,Dimension,Feature Removed
Decision Tree,motionsense,motionsense,axis,Tree,0.6964285714285714,0.7002992809495944,24,4
Decision Tree,motionsense,motionsense,axis,Tree,0.6547619047619048,0.6564363626232866,23,5
Decision Tree,motionsense,motionsense,axis,Tree,0.6488095238095238,0.6499524261789523,22,16
Decision Tree,motionsense,motionsense,axis,Tree,0.6369047619047619,0.6347815515094927,21,9
Decision Tree,motionsense,motionsense,axis,Tree,0.7559523809523809,0.756738047252469,20,13
Decision Tree,motionsense,motionsense,axis,Tree,0.7321428571428571,0.7368807967665371,19,23
Decision Tree,motionsense,motionsense,axis,Tree,0.7083333333333334,0.7123274370715444,18,17
Decision Tree,motionsense,motionsense,axis,Tree,0.6785714285714286,0.6835990679258469,17,11
Decision Tree,motionsense,motionsense,axis,Tree,0.7738095238095238,0.7767259271273544,16,3
Decision Tree,motionsense,motionsense,axis,Tree,0.7678571428571429,0.7685024851691519,15,6
Decision Tree,motionsense,motionsense,axis,Tree,0.6964285714285714,0.7013377460745881,14,7
Decision Tree,motionsense,motionsense,axis,Tree,0.7142857142857143,0.7171802100884729,13,8
Decision Tree,motionsense,motionsense,axis,Tree,0.6904761904761905,0.6922802506135839,12,19
Decision Tree,motionsense,motionsense,axis,Tree,0.6666666666666666,0.6695283047714559,11,10
Decision Tree,motionsense,motionsense,axis,Tree,0.6071428571428571,0.6233897559233385,10,2
Decision Tree,motionsense,motionsense,axis,Tree,0.5476190476190477,0.5599089421209261,9,22
Decision Tree,motionsense,motionsense,axis,Tree,0.6428571428571429,0.6601564656231101,8,1
Decision Tree,motionsense,motionsense,axis,Tree,0.5892857142857143,0.6010131129280573,7,15
Decision Tree,motionsense,motionsense,axis,Tree,0.6309523809523809,0.6400506807316718,6,20
Decision Tree,motionsense,motionsense,axis,Tree,0.5833333333333334,0.593129783465305,5,18
Decision Tree,motionsense,motionsense,axis,Tree,0.5357142857142857,0.5385971103537582,4,12
Decision Tree,motionsense,motionsense,axis,Tree,0.5476190476190477,0.5588431894710243,3,0
Decision Tree,motionsense,motionsense,axis,Tree,0.5178571428571429,0.5280546805863493,2,21
Decision Tree,motionsense,motionsense,axis,Tree,0.39880952380952384,0.39884941182440253,1,14
