Classifier,Train,Test,Reduce,XAI,Accuracy,F1-Score,Dimension,Feature Removed
Decision Tree,realworld_thigh,realworld_thigh,axis,Tree,0.6369047619047619,0.6401136486988013,24,1
Decision Tree,realworld_thigh,realworld_thigh,axis,Tree,0.6547619047619048,0.6595336416433303,23,12
Decision Tree,realworld_thigh,realworld_thigh,axis,Tree,0.6428571428571429,0.6421468277417245,22,9
Decision Tree,realworld_thigh,realworld_thigh,axis,Tree,0.6488095238095238,0.6543018092348261,21,5
Decision Tree,realworld_thigh,realworld_thigh,axis,Tree,0.6607142857142857,0.6636220310268685,20,23
Decision Tree,realworld_thigh,realworld_thigh,axis,Tree,0.6607142857142857,0.6653771609653962,19,7
Decision Tree,realworld_thigh,realworld_thigh,axis,Tree,0.6607142857142857,0.6655061350411536,18,11
Decision Tree,realworld_thigh,realworld_thigh,axis,Tree,0.6309523809523809,0.6358653505344386,17,6
Decision Tree,realworld_thigh,realworld_thigh,axis,Tree,0.5833333333333334,0.5864980774918663,16,18
Decision Tree,realworld_thigh,realworld_thigh,axis,Tree,0.6369047619047619,0.6353658954289786,15,14
Decision Tree,realworld_thigh,realworld_thigh,axis,Tree,0.6071428571428571,0.607908364291343,14,20
Decision Tree,realworld_thigh,realworld_thigh,axis,Tree,0.6190476190476191,0.6141414141414141,13,4
Decision Tree,realworld_thigh,realworld_thigh,axis,Tree,0.6607142857142857,0.6623271408199228,12,17
Decision Tree,realworld_thigh,realworld_thigh,axis,Tree,0.6547619047619048,0.6545920916020703,11,16
Decision Tree,realworld_thigh,realworld_thigh,axis,Tree,0.6190476190476191,0.6232574469181612,10,3
Decision Tree,realworld_thigh,realworld_thigh,axis,Tree,0.6071428571428571,0.6095950493414262,9,0
Decision Tree,realworld_thigh,realworld_thigh,axis,Tree,0.5952380952380952,0.5958319290341082,8,15
Decision Tree,realworld_thigh,realworld_thigh,axis,Tree,0.625,0.6255333561614177,7,8
Decision Tree,realworld_thigh,realworld_thigh,axis,Tree,0.6071428571428571,0.6089343421846191,6,13
Decision Tree,realworld_thigh,realworld_thigh,axis,Tree,0.6369047619047619,0.6353927710406891,5,19
Decision Tree,realworld_thigh,realworld_thigh,axis,Tree,0.5833333333333334,0.5816114658028193,4,21
Decision Tree,realworld_thigh,realworld_thigh,axis,Tree,0.5654761904761905,0.5639527111032553,3,10
Decision Tree,realworld_thigh,realworld_thigh,axis,Tree,0.5,0.5012566513307041,2,2
Decision Tree,realworld_thigh,realworld_thigh,axis,Tree,0.23809523809523808,0.2315407322878331,1,22
