Classifier,Train,Test,Reduce,XAI,Accuracy,F1-Score,Dimension,Feature Removed
SVM,kuhar,kuhar,axis,ORACLE,0.8690476190476191,0.8656773287497881,24,23
SVM,kuhar,kuhar,axis,ORACLE,0.8333333333333334,0.8258630229841826,23,14
SVM,kuhar,kuhar,axis,ORACLE,0.8035714285714286,0.7946630597397347,22,1
SVM,kuhar,kuhar,axis,ORACLE,0.7678571428571429,0.7584691815312706,21,17
SVM,kuhar,kuhar,axis,ORACLE,0.7559523809523809,0.7449064441833672,20,5
SVM,kuhar,kuhar,axis,ORACLE,0.7559523809523809,0.7449064441833672,19,22
SVM,kuhar,kuhar,axis,ORACLE,0.7619047619047619,0.7464291935019945,18,16
SVM,kuhar,kuhar,axis,ORACLE,0.7678571428571429,0.7511655993708573,17,12
SVM,kuhar,kuhar,axis,ORACLE,0.7559523809523809,0.7379973357728665,16,0
SVM,kuhar,kuhar,axis,ORACLE,0.75,0.7328182153763549,15,6
SVM,kuhar,kuhar,axis,ORACLE,0.75,0.7328182153763549,14,3
SVM,kuhar,kuhar,axis,ORACLE,0.75,0.7381682661215065,13,11
SVM,kuhar,kuhar,axis,ORACLE,0.7380952380952381,0.72648885641213,12,9
SVM,kuhar,kuhar,axis,ORACLE,0.7142857142857143,0.6997080876074331,11,10
SVM,kuhar,kuhar,axis,ORACLE,0.6607142857142857,0.6438963864170635,10,7
SVM,kuhar,kuhar,axis,ORACLE,0.6666666666666666,0.6513824567732923,9,13
SVM,kuhar,kuhar,axis,ORACLE,0.6607142857142857,0.6442775443783625,8,4
SVM,kuhar,kuhar,axis,ORACLE,0.6726190476190477,0.6576788990431158,7,2
SVM,kuhar,kuhar,axis,ORACLE,0.6726190476190477,0.6565863187380215,6,19
SVM,kuhar,kuhar,axis,ORACLE,0.6666666666666666,0.6497498104713073,5,21
SVM,kuhar,kuhar,axis,ORACLE,0.6666666666666666,0.6499257278669043,4,8
SVM,kuhar,kuhar,axis,ORACLE,0.625,0.6137742494231616,3,18
SVM,kuhar,kuhar,axis,ORACLE,0.6130952380952381,0.5627258377094274,2,15
SVM,kuhar,kuhar,axis,ORACLE,0.47619047619047616,0.42462326714145965,1,20
