Classifier,Train,Test,Reduce,XAI,Accuracy,F1-Score,Dimension,Feature Removed
Decision Tree,wisdm,wisdm,axis,Tree,0.6785714285714286,0.6790034322237712,24,4
Decision Tree,wisdm,wisdm,axis,Tree,0.7357142857142858,0.7356845289048678,23,5
Decision Tree,wisdm,wisdm,axis,Tree,0.6928571428571428,0.6955111870195444,22,19
Decision Tree,wisdm,wisdm,axis,Tree,0.7142857142857143,0.7153603085966374,21,10
Decision Tree,wisdm,wisdm,axis,Tree,0.7428571428571429,0.7418763162325579,20,0
Decision Tree,wisdm,wisdm,axis,Tree,0.7214285714285714,0.7240146474677258,19,13
Decision Tree,wisdm,wisdm,axis,Tree,0.7142857142857143,0.7146199735336805,18,22
Decision Tree,wisdm,wisdm,axis,Tree,0.75,0.7513124434586465,17,16
Decision Tree,wisdm,wisdm,axis,Tree,0.7428571428571429,0.7409119203236851,16,7
Decision Tree,wisdm,wisdm,axis,Tree,0.7785714285714286,0.7767225611780171,15,17
Decision Tree,wisdm,wisdm,axis,Tree,0.7857142857142857,0.7862980748145724,14,12
Decision Tree,wisdm,wisdm,axis,Tree,0.7642857142857142,0.7632999455033355,13,2
Decision Tree,wisdm,wisdm,axis,Tree,0.7428571428571429,0.7431216931216931,12,20
Decision Tree,wisdm,wisdm,axis,Tree,0.7285714285714285,0.7274823422191843,11,1
Decision Tree,wisdm,wisdm,axis,Tree,0.6857142857142857,0.6891436589569018,10,23
Decision Tree,wisdm,wisdm,axis,Tree,0.6714285714285714,0.6744258417688669,9,11
Decision Tree,wisdm,wisdm,axis,Tree,0.6857142857142857,0.6872916042727364,8,15
Decision Tree,wisdm,wisdm,axis,Tree,0.7285714285714285,0.7304952941795048,7,9
Decision Tree,wisdm,wisdm,axis,Tree,0.65,0.6502960640891675,6,8
Decision Tree,wisdm,wisdm,axis,Tree,0.7,0.6998822646280274,5,3
Decision Tree,wisdm,wisdm,axis,Tree,0.6571428571428571,0.6599753187988482,4,21
Decision Tree,wisdm,wisdm,axis,Tree,0.6714285714285714,0.6732572003160239,3,6
Decision Tree,wisdm,wisdm,axis,Tree,0.5214285714285715,0.5132517482517482,2,18
Decision Tree,wisdm,wisdm,axis,Tree,0.39285714285714285,0.39407515689077854,1,14
