Classifier,Train,Test,Reduce,XAI,Accuracy,F1-Score,Dimension,Feature Removed
Random Forest,wisdm,wisdm,axis,SHAP,0.8357142857142857,0.8354537416606382,24,8
Random Forest,wisdm,wisdm,axis,SHAP,0.7857142857142857,0.7874601177997403,23,0
Random Forest,wisdm,wisdm,axis,SHAP,0.8142857142857143,0.8163502417243471,22,5
Random Forest,wisdm,wisdm,axis,SHAP,0.8214285714285714,0.8199731617444866,21,3
Random Forest,wisdm,wisdm,axis,SHAP,0.8428571428571429,0.8416992481203008,20,2
Random Forest,wisdm,wisdm,axis,SHAP,0.8214285714285714,0.8214064273849544,19,4
Random Forest,wisdm,wisdm,axis,SHAP,0.8214285714285714,0.8214064273849544,18,20
Random Forest,wisdm,wisdm,axis,SHAP,0.8357142857142857,0.8370709519616895,17,1
Random Forest,wisdm,wisdm,axis,SHAP,0.7928571428571428,0.795250718166309,16,13
Random Forest,wisdm,wisdm,axis,SHAP,0.8214285714285714,0.8228521940938789,15,21
Random Forest,wisdm,wisdm,axis,SHAP,0.7928571428571428,0.7946593084876348,14,12
Random Forest,wisdm,wisdm,axis,SHAP,0.8142857142857143,0.8161098544271607,13,6
Random Forest,wisdm,wisdm,axis,SHAP,0.7857142857142857,0.786212873598753,12,17
Random Forest,wisdm,wisdm,axis,SHAP,0.8214285714285714,0.8212038480718611,11,19
Random Forest,wisdm,wisdm,axis,SHAP,0.8142857142857143,0.813986501247407,10,9
Random Forest,wisdm,wisdm,axis,SHAP,0.7785714285714286,0.7783386243386244,9,16
Random Forest,wisdm,wisdm,axis,SHAP,0.7928571428571428,0.7905874251814187,8,18
Random Forest,wisdm,wisdm,axis,SHAP,0.8071428571428572,0.80557023191619,7,15
Random Forest,wisdm,wisdm,axis,SHAP,0.8,0.7985281150014103,6,10
Random Forest,wisdm,wisdm,axis,SHAP,0.7785714285714286,0.7727803078883476,5,23
Random Forest,wisdm,wisdm,axis,SHAP,0.7071428571428572,0.7080720877263105,4,7
Random Forest,wisdm,wisdm,axis,SHAP,0.5428571428571428,0.5439036183941843,3,11
Random Forest,wisdm,wisdm,axis,SHAP,0.5071428571428571,0.5081558441558441,2,14
Random Forest,wisdm,wisdm,axis,SHAP,0.29285714285714287,0.29476428442861735,1,22
