Classifier,Train,Test,Reduce,XAI,Accuracy,F1-Score,Dimension,Feature Removed
Decision Tree,uci,uci,axis,Tree,0.8214285714285714,0.8199215263140729,24,0
Decision Tree,uci,uci,axis,Tree,0.7928571428571428,0.7915559079371016,23,2
Decision Tree,uci,uci,axis,Tree,0.7285714285714285,0.729811268769803,22,23
Decision Tree,uci,uci,axis,Tree,0.7214285714285714,0.7220216749771933,21,12
Decision Tree,uci,uci,axis,Tree,0.7142857142857143,0.7122791540455851,20,22
Decision Tree,uci,uci,axis,Tree,0.7357142857142858,0.7363413366397153,19,18
Decision Tree,uci,uci,axis,Tree,0.7142857142857143,0.7163211273620156,18,15
Decision Tree,uci,uci,axis,Tree,0.6928571428571428,0.6943765696720625,17,13
Decision Tree,uci,uci,axis,Tree,0.6857142857142857,0.6867493878328033,16,4
Decision Tree,uci,uci,axis,Tree,0.6857142857142857,0.6857239057239057,15,6
Decision Tree,uci,uci,axis,Tree,0.65,0.6474746112384919,14,8
Decision Tree,uci,uci,axis,Tree,0.7214285714285714,0.7219471551674942,13,5
Decision Tree,uci,uci,axis,Tree,0.6928571428571428,0.6930648629754885,12,11
Decision Tree,uci,uci,axis,Tree,0.6857142857142857,0.6884742803557478,11,3
Decision Tree,uci,uci,axis,Tree,0.6785714285714286,0.6796822795432528,10,14
Decision Tree,uci,uci,axis,Tree,0.5928571428571429,0.5947860217164909,9,16
Decision Tree,uci,uci,axis,Tree,0.5928571428571429,0.5932280661530014,8,21
Decision Tree,uci,uci,axis,Tree,0.5071428571428571,0.5042353233308575,7,17
Decision Tree,uci,uci,axis,Tree,0.5785714285714286,0.5780005112062069,6,19
Decision Tree,uci,uci,axis,Tree,0.4857142857142857,0.4792198364475307,5,20
Decision Tree,uci,uci,axis,Tree,0.5285714285714286,0.5253902919179305,4,1
Decision Tree,uci,uci,axis,Tree,0.4214285714285714,0.4155958494916675,3,10
Decision Tree,uci,uci,axis,Tree,0.3714285714285714,0.3648039953794429,2,7
Decision Tree,uci,uci,axis,Tree,0.29285714285714287,0.2894473667121241,1,9
