Classifier,Train,Test,Reduce,XAI,Accuracy,F1-Score,Dimension,Feature Removed
Random Forest,motionsense,motionsense,axis,ORACLE,0.8214285714285714,0.8240506917157998,24,9
Random Forest,motionsense,motionsense,axis,ORACLE,0.7976190476190477,0.8003339184679737,23,8
Random Forest,motionsense,motionsense,axis,ORACLE,0.8154761904761905,0.8189320384086055,22,17
Random Forest,motionsense,motionsense,axis,ORACLE,0.7797619047619048,0.7829557572376658,21,10
Random Forest,motionsense,motionsense,axis,ORACLE,0.7738095238095238,0.7791533758639021,20,7
Random Forest,motionsense,motionsense,axis,ORACLE,0.75,0.7550581367583313,19,11
Random Forest,motionsense,motionsense,axis,ORACLE,0.7380952380952381,0.7449969039049499,18,16
Random Forest,motionsense,motionsense,axis,ORACLE,0.75,0.75560208707879,17,18
Random Forest,motionsense,motionsense,axis,ORACLE,0.7440476190476191,0.7490458474466472,16,23
Random Forest,motionsense,motionsense,axis,ORACLE,0.75,0.7557305561615905,15,3
Random Forest,motionsense,motionsense,axis,ORACLE,0.7678571428571429,0.772633446737571,14,1
Random Forest,motionsense,motionsense,axis,ORACLE,0.75,0.7536784752470242,13,21
Random Forest,motionsense,motionsense,axis,ORACLE,0.7559523809523809,0.7606402654265355,12,5
Random Forest,motionsense,motionsense,axis,ORACLE,0.7738095238095238,0.7782660469696667,11,4
Random Forest,motionsense,motionsense,axis,ORACLE,0.7738095238095238,0.7784011878846814,10,12
Random Forest,motionsense,motionsense,axis,ORACLE,0.7619047619047619,0.7674911357891689,9,14
Random Forest,motionsense,motionsense,axis,ORACLE,0.7559523809523809,0.7605240373661427,8,15
Random Forest,motionsense,motionsense,axis,ORACLE,0.7619047619047619,0.76642039590956,7,2
Random Forest,motionsense,motionsense,axis,ORACLE,0.7142857142857143,0.7217788382022307,6,20
Random Forest,motionsense,motionsense,axis,ORACLE,0.75,0.7559466436511862,5,22
Random Forest,motionsense,motionsense,axis,ORACLE,0.8035714285714286,0.8000041189121649,4,6
Random Forest,motionsense,motionsense,axis,ORACLE,0.6964285714285714,0.6971576668092544,3,13
Random Forest,motionsense,motionsense,axis,ORACLE,0.6309523809523809,0.6354526756004057,2,19
Random Forest,motionsense,motionsense,axis,ORACLE,0.5059523809523809,0.5092050755626069,1,0
