Classifier,Train,Test,Reduce,XAI,Accuracy,F1-Score,Dimension,Feature Removed
Decision Tree,uci,uci,axis,Tree,0.8214285714285714,0.8199215263140729,24,9
Decision Tree,uci,uci,axis,Tree,0.8357142857142857,0.834157314880555,23,7
Decision Tree,uci,uci,axis,Tree,0.8357142857142857,0.8343379308767356,22,10
Decision Tree,uci,uci,axis,Tree,0.8571428571428571,0.8567316917173009,21,1
Decision Tree,uci,uci,axis,Tree,0.8428571428571429,0.8419352473461146,20,20
Decision Tree,uci,uci,axis,Tree,0.8142857142857143,0.8140167264038232,19,19
Decision Tree,uci,uci,axis,Tree,0.8428571428571429,0.8427814562117574,18,17
Decision Tree,uci,uci,axis,Tree,0.8714285714285714,0.8710180623973727,17,21
Decision Tree,uci,uci,axis,Tree,0.85,0.8492587646373216,16,16
Decision Tree,uci,uci,axis,Tree,0.8285714285714286,0.8278300491467643,15,14
Decision Tree,uci,uci,axis,Tree,0.8142857142857143,0.8135083352567742,14,3
Decision Tree,uci,uci,axis,Tree,0.8285714285714286,0.8284812373988142,13,11
Decision Tree,uci,uci,axis,Tree,0.8357142857142857,0.835570377815341,12,5
Decision Tree,uci,uci,axis,Tree,0.8285714285714286,0.8282703886152163,11,8
Decision Tree,uci,uci,axis,Tree,0.7928571428571428,0.7928366370471633,10,6
Decision Tree,uci,uci,axis,Tree,0.8142857142857143,0.8144474701174413,9,4
Decision Tree,uci,uci,axis,Tree,0.8214285714285714,0.821282752335384,8,13
Decision Tree,uci,uci,axis,Tree,0.8214285714285714,0.8207759455912218,7,15
Decision Tree,uci,uci,axis,Tree,0.7785714285714286,0.7784802043422733,6,18
Decision Tree,uci,uci,axis,Tree,0.7071428571428572,0.7077621954572952,5,22
Decision Tree,uci,uci,axis,Tree,0.7785714285714286,0.7784263905199102,4,12
Decision Tree,uci,uci,axis,Tree,0.75,0.7463143174880144,3,23
Decision Tree,uci,uci,axis,Tree,0.6428571428571429,0.6425093607829981,2,2
Decision Tree,uci,uci,axis,Tree,0.5357142857142857,0.532742949274369,1,0
