Classifier,Train,Test,Reduce,XAI,Accuracy,F1-Score,Dimension,Feature Removed
KNN,motionsense,motionsense,axis,ORACLE,0.7797619047619048,0.7833414753682556,24,23
KNN,motionsense,motionsense,axis,ORACLE,0.8154761904761905,0.8166226523394841,23,16
KNN,motionsense,motionsense,axis,ORACLE,0.8154761904761905,0.8162006440071101,22,20
KNN,motionsense,motionsense,axis,ORACLE,0.8095238095238095,0.8089595235818593,21,12
KNN,motionsense,motionsense,axis,ORACLE,0.8452380952380952,0.8446882619296412,20,8
KNN,motionsense,motionsense,axis,ORACLE,0.8571428571428571,0.8580223354664337,19,0
KNN,motionsense,motionsense,axis,ORACLE,0.875,0.8759114423302675,18,22
KNN,motionsense,motionsense,axis,ORACLE,0.8571428571428571,0.8573343184156474,17,17
KNN,motionsense,motionsense,axis,ORACLE,0.8511904761904762,0.8509734696521819,16,14
KNN,motionsense,motionsense,axis,ORACLE,0.8511904761904762,0.851080102098538,15,21
KNN,motionsense,motionsense,axis,ORACLE,0.8333333333333334,0.8339686029925656,14,4
KNN,motionsense,motionsense,axis,ORACLE,0.8392857142857143,0.8404832666417196,13,1
KNN,motionsense,motionsense,axis,ORACLE,0.8452380952380952,0.8447096964338344,12,3
KNN,motionsense,motionsense,axis,ORACLE,0.8511904761904762,0.8505965755186725,11,15
KNN,motionsense,motionsense,axis,ORACLE,0.8571428571428571,0.8573153315545553,10,19
KNN,motionsense,motionsense,axis,ORACLE,0.8511904761904762,0.8512422203544023,9,18
KNN,motionsense,motionsense,axis,ORACLE,0.8154761904761905,0.8154096928144114,8,10
KNN,motionsense,motionsense,axis,ORACLE,0.8273809523809523,0.8258543179242105,7,13
KNN,motionsense,motionsense,axis,ORACLE,0.8154761904761905,0.8188658820235485,6,5
KNN,motionsense,motionsense,axis,ORACLE,0.7916666666666666,0.7947449721790493,5,6
KNN,motionsense,motionsense,axis,ORACLE,0.7678571428571429,0.7723458458752576,4,9
KNN,motionsense,motionsense,axis,ORACLE,0.6607142857142857,0.6588855718198939,3,7
KNN,motionsense,motionsense,axis,ORACLE,0.494047619047619,0.4917178436551313,2,2
KNN,motionsense,motionsense,axis,ORACLE,0.36904761904761907,0.35828434307654183,1,11
