Classifier,Train,Test,Reduce,XAI,Accuracy,F1-Score,Dimension,Feature Removed
Random Forest,realworld_waist,realworld_waist,axis,LIME,0.7678571428571429,0.7669984399193323,24,17
Random Forest,realworld_waist,realworld_waist,axis,LIME,0.75,0.7471135342718891,23,7
Random Forest,realworld_waist,realworld_waist,axis,LIME,0.7440476190476191,0.7411376331085662,22,9
Random Forest,realworld_waist,realworld_waist,axis,LIME,0.75,0.7462905538771714,21,18
Random Forest,realworld_waist,realworld_waist,axis,LIME,0.7083333333333334,0.707244662284363,20,21
Random Forest,realworld_waist,realworld_waist,axis,LIME,0.7023809523809523,0.7020986199696733,19,15
Random Forest,realworld_waist,realworld_waist,axis,LIME,0.7023809523809523,0.6999070827161273,18,14
Random Forest,realworld_waist,realworld_waist,axis,LIME,0.7023809523809523,0.6979670980802858,17,19
Random Forest,realworld_waist,realworld_waist,axis,LIME,0.6964285714285714,0.6915487167713995,16,6
Random Forest,realworld_waist,realworld_waist,axis,LIME,0.7083333333333334,0.7015934834118457,15,16
Random Forest,realworld_waist,realworld_waist,axis,LIME,0.6785714285714286,0.6703870297618866,14,11
Random Forest,realworld_waist,realworld_waist,axis,LIME,0.6904761904761905,0.6870241179118568,13,4
Random Forest,realworld_waist,realworld_waist,axis,LIME,0.6666666666666666,0.6625040844894013,12,20
Random Forest,realworld_waist,realworld_waist,axis,LIME,0.6845238095238095,0.6803877533440804,11,8
Random Forest,realworld_waist,realworld_waist,axis,LIME,0.6488095238095238,0.640640462260738,10,12
Random Forest,realworld_waist,realworld_waist,axis,LIME,0.6488095238095238,0.6434920680193206,9,13
Random Forest,realworld_waist,realworld_waist,axis,LIME,0.6428571428571429,0.6444855617217563,8,22
Random Forest,realworld_waist,realworld_waist,axis,LIME,0.6607142857142857,0.662489632221262,7,5
Random Forest,realworld_waist,realworld_waist,axis,LIME,0.625,0.6259529316461243,6,2
Random Forest,realworld_waist,realworld_waist,axis,LIME,0.625,0.6270100497874722,5,0
Random Forest,realworld_waist,realworld_waist,axis,LIME,0.6190476190476191,0.6216378211630799,4,23
Random Forest,realworld_waist,realworld_waist,axis,LIME,0.625,0.6243158991040347,3,10
Random Forest,realworld_waist,realworld_waist,axis,LIME,0.5952380952380952,0.5969348661685046,2,3
Random Forest,realworld_waist,realworld_waist,axis,LIME,0.4880952380952381,0.4901439254147714,1,1
