Classifier,Train,Test,Reduce,XAI,Accuracy,F1-Score,Dimension,Feature Removed
Decision Tree,kuhar,kuhar,axis,Tree,0.8928571428571429,0.8918650793650794,24,19
Decision Tree,kuhar,kuhar,axis,Tree,0.8809523809523809,0.8805218808835008,23,5
Decision Tree,kuhar,kuhar,axis,Tree,0.875,0.8741140110470056,22,6
Decision Tree,kuhar,kuhar,axis,Tree,0.8809523809523809,0.8808374150328172,21,8
Decision Tree,kuhar,kuhar,axis,Tree,0.8690476190476191,0.868316089368721,20,21
Decision Tree,kuhar,kuhar,axis,Tree,0.8988095238095238,0.898670613699311,19,13
Decision Tree,kuhar,kuhar,axis,Tree,0.8869047619047619,0.8857003620161515,18,11
Decision Tree,kuhar,kuhar,axis,Tree,0.8809523809523809,0.880128113845219,17,0
Decision Tree,kuhar,kuhar,axis,Tree,0.8928571428571429,0.892377513929238,16,9
Decision Tree,kuhar,kuhar,axis,Tree,0.8809523809523809,0.8800461545305817,15,17
Decision Tree,kuhar,kuhar,axis,Tree,0.8869047619047619,0.8870374835892076,14,22
Decision Tree,kuhar,kuhar,axis,Tree,0.8809523809523809,0.8793133371062064,13,18
Decision Tree,kuhar,kuhar,axis,Tree,0.8809523809523809,0.8801651564809458,12,3
Decision Tree,kuhar,kuhar,axis,Tree,0.8809523809523809,0.8800669765582046,11,2
Decision Tree,kuhar,kuhar,axis,Tree,0.8928571428571429,0.8917719494338335,10,4
Decision Tree,kuhar,kuhar,axis,Tree,0.8869047619047619,0.8854460472247823,9,7
Decision Tree,kuhar,kuhar,axis,Tree,0.8809523809523809,0.8797722521255492,8,20
Decision Tree,kuhar,kuhar,axis,Tree,0.8988095238095238,0.8977044799026223,7,15
Decision Tree,kuhar,kuhar,axis,Tree,0.875,0.874618729503787,6,10
Decision Tree,kuhar,kuhar,axis,Tree,0.8809523809523809,0.8803418803418803,5,12
Decision Tree,kuhar,kuhar,axis,Tree,0.8690476190476191,0.8685881370091897,4,14
Decision Tree,kuhar,kuhar,axis,Tree,0.6904761904761905,0.6802999111601262,3,23
Decision Tree,kuhar,kuhar,axis,Tree,0.5773809523809523,0.5748641893832457,2,1
Decision Tree,kuhar,kuhar,axis,Tree,0.4583333333333333,0.4622732530627267,1,16
