Classifier,Train,Test,Reduce,XAI,Accuracy,F1-Score,Dimension,Feature Removed
Random Forest,motionsense,motionsense,axis,LIME,0.8214285714285714,0.8240506917157998,24,14
Random Forest,motionsense,motionsense,axis,LIME,0.8333333333333334,0.8354798569785188,23,22
Random Forest,motionsense,motionsense,axis,LIME,0.8214285714285714,0.8243725675295908,22,19
Random Forest,motionsense,motionsense,axis,LIME,0.8511904761904762,0.8533528241481173,21,15
Random Forest,motionsense,motionsense,axis,LIME,0.8154761904761905,0.820925642289002,20,23
Random Forest,motionsense,motionsense,axis,LIME,0.8511904761904762,0.8516201271807077,19,21
Random Forest,motionsense,motionsense,axis,LIME,0.8273809523809523,0.828828037790302,18,7
Random Forest,motionsense,motionsense,axis,LIME,0.8095238095238095,0.810952908722757,17,11
Random Forest,motionsense,motionsense,axis,LIME,0.8095238095238095,0.8120949142454519,16,17
Random Forest,motionsense,motionsense,axis,LIME,0.7857142857142857,0.7879655166069336,15,9
Random Forest,motionsense,motionsense,axis,LIME,0.7797619047619048,0.7834924819642071,14,10
Random Forest,motionsense,motionsense,axis,LIME,0.7619047619047619,0.7663386848521018,13,1
Random Forest,motionsense,motionsense,axis,LIME,0.7142857142857143,0.717244816586922,12,16
Random Forest,motionsense,motionsense,axis,LIME,0.7321428571428571,0.7383519056381758,11,18
Random Forest,motionsense,motionsense,axis,LIME,0.7440476190476191,0.7482510089490212,10,2
Random Forest,motionsense,motionsense,axis,LIME,0.75,0.7536383986383987,9,12
Random Forest,motionsense,motionsense,axis,LIME,0.7678571428571429,0.7712065924709602,8,6
Random Forest,motionsense,motionsense,axis,LIME,0.7202380952380952,0.7299694001955167,7,13
Random Forest,motionsense,motionsense,axis,LIME,0.7440476190476191,0.7512130757023404,6,3
Random Forest,motionsense,motionsense,axis,LIME,0.7083333333333334,0.7159736094880408,5,5
Random Forest,motionsense,motionsense,axis,LIME,0.6428571428571429,0.6590318910577325,4,8
Random Forest,motionsense,motionsense,axis,LIME,0.6130952380952381,0.6283114503354383,3,0
Random Forest,motionsense,motionsense,axis,LIME,0.494047619047619,0.4940053518214438,2,4
Random Forest,motionsense,motionsense,axis,LIME,0.44047619047619047,0.4393553464509346,1,20
