Classifier,Train,Test,Reduce,XAI,Accuracy,F1-Score,Dimension,Feature Removed
Decision Tree,kuhar,kuhar,axis,ORACLE,0.8928571428571429,0.8918650793650794,24,4
Decision Tree,kuhar,kuhar,axis,ORACLE,0.9047619047619048,0.9045163413584466,23,0
Decision Tree,kuhar,kuhar,axis,ORACLE,0.875,0.8745694999311199,22,14
Decision Tree,kuhar,kuhar,axis,ORACLE,0.875,0.8749701314217443,21,13
Decision Tree,kuhar,kuhar,axis,ORACLE,0.8630952380952381,0.862659293736988,20,9
Decision Tree,kuhar,kuhar,axis,ORACLE,0.8630952380952381,0.863444482042865,19,16
Decision Tree,kuhar,kuhar,axis,ORACLE,0.8928571428571429,0.8913065703781923,18,8
Decision Tree,kuhar,kuhar,axis,ORACLE,0.8869047619047619,0.8863785951539085,17,5
Decision Tree,kuhar,kuhar,axis,ORACLE,0.8869047619047619,0.886164712480502,16,2
Decision Tree,kuhar,kuhar,axis,ORACLE,0.9047619047619048,0.9040250484076958,15,18
Decision Tree,kuhar,kuhar,axis,ORACLE,0.8928571428571429,0.8908774482122747,14,15
Decision Tree,kuhar,kuhar,axis,ORACLE,0.8333333333333334,0.8335332464881264,13,6
Decision Tree,kuhar,kuhar,axis,ORACLE,0.8154761904761905,0.8178375725400331,12,7
Decision Tree,kuhar,kuhar,axis,ORACLE,0.8273809523809523,0.8263349400530605,11,3
Decision Tree,kuhar,kuhar,axis,ORACLE,0.7678571428571429,0.7691185357852025,10,19
Decision Tree,kuhar,kuhar,axis,ORACLE,0.8273809523809523,0.8276806916234737,9,22
Decision Tree,kuhar,kuhar,axis,ORACLE,0.8333333333333334,0.8334546420364415,8,12
Decision Tree,kuhar,kuhar,axis,ORACLE,0.75,0.7491793934754784,7,17
Decision Tree,kuhar,kuhar,axis,ORACLE,0.7738095238095238,0.7732596724786877,6,20
Decision Tree,kuhar,kuhar,axis,ORACLE,0.7916666666666666,0.7908371379204727,5,1
Decision Tree,kuhar,kuhar,axis,ORACLE,0.7083333333333334,0.7055855139232386,4,21
Decision Tree,kuhar,kuhar,axis,ORACLE,0.6547619047619048,0.6560849291768087,3,11
Decision Tree,kuhar,kuhar,axis,ORACLE,0.6369047619047619,0.6430559535119414,2,10
Decision Tree,kuhar,kuhar,axis,ORACLE,0.4523809523809524,0.4416623264380317,1,23
