Classifier,Train,Test,Reduce,XAI,Accuracy,F1-Score,Dimension,Feature Removed
Decision Tree,wisdm,wisdm,axis,LIME,0.6785714285714286,0.6790034322237712,24,14
Decision Tree,wisdm,wisdm,axis,LIME,0.6714285714285714,0.6721498975582461,23,18
Decision Tree,wisdm,wisdm,axis,LIME,0.7214285714285714,0.7225934423277162,22,11
Decision Tree,wisdm,wisdm,axis,LIME,0.7071428571428572,0.7083141855326883,21,13
Decision Tree,wisdm,wisdm,axis,LIME,0.7428571428571429,0.7455954876709594,20,1
Decision Tree,wisdm,wisdm,axis,LIME,0.7571428571428571,0.7579380006966213,19,6
Decision Tree,wisdm,wisdm,axis,LIME,0.7142857142857143,0.7174564716841113,18,3
Decision Tree,wisdm,wisdm,axis,LIME,0.7142857142857143,0.7164672364672364,17,21
Decision Tree,wisdm,wisdm,axis,LIME,0.7285714285714285,0.7315732966368175,16,7
Decision Tree,wisdm,wisdm,axis,LIME,0.7142857142857143,0.715447923430015,15,16
Decision Tree,wisdm,wisdm,axis,LIME,0.7214285714285714,0.7224365249592111,14,8
Decision Tree,wisdm,wisdm,axis,LIME,0.7642857142857142,0.76473258756432,13,15
Decision Tree,wisdm,wisdm,axis,LIME,0.7285714285714285,0.730336270925031,12,17
Decision Tree,wisdm,wisdm,axis,LIME,0.6928571428571428,0.6959106806564433,11,2
Decision Tree,wisdm,wisdm,axis,LIME,0.7714285714285715,0.7738095238095238,10,10
Decision Tree,wisdm,wisdm,axis,LIME,0.8071428571428572,0.8074731053513619,9,0
Decision Tree,wisdm,wisdm,axis,LIME,0.75,0.7514638906961613,8,19
Decision Tree,wisdm,wisdm,axis,LIME,0.7142857142857143,0.7166580415157265,7,22
Decision Tree,wisdm,wisdm,axis,LIME,0.75,0.7519978525960579,6,9
Decision Tree,wisdm,wisdm,axis,LIME,0.7142857142857143,0.7171180998398076,5,20
Decision Tree,wisdm,wisdm,axis,LIME,0.7142857142857143,0.7155419261201367,4,12
Decision Tree,wisdm,wisdm,axis,LIME,0.6642857142857143,0.6671493914890141,3,23
Decision Tree,wisdm,wisdm,axis,LIME,0.6357142857142857,0.6364494827206691,2,5
Decision Tree,wisdm,wisdm,axis,LIME,0.42142857142857143,0.41336230832334203,1,4
