Classifier,Train,Test,Reduce,XAI,Accuracy,F1-Score,Dimension,Feature Removed
Decision Tree,wisdm,wisdm,axis,Tree,0.6785714285714286,0.6790034322237712,24,14
Decision Tree,wisdm,wisdm,axis,Tree,0.6714285714285714,0.6721498975582461,23,18
Decision Tree,wisdm,wisdm,axis,Tree,0.7214285714285714,0.7225934423277162,22,6
Decision Tree,wisdm,wisdm,axis,Tree,0.7428571428571429,0.7420906532782418,21,21
Decision Tree,wisdm,wisdm,axis,Tree,0.7071428571428572,0.7070803270803271,20,3
Decision Tree,wisdm,wisdm,axis,Tree,0.7071428571428572,0.7091994907123489,19,8
Decision Tree,wisdm,wisdm,axis,Tree,0.7,0.7027213798568415,18,9
Decision Tree,wisdm,wisdm,axis,Tree,0.6357142857142857,0.6402314926452857,17,15
Decision Tree,wisdm,wisdm,axis,Tree,0.6357142857142857,0.6409741982155774,16,11
Decision Tree,wisdm,wisdm,axis,Tree,0.6642857142857143,0.6688326451873249,15,23
Decision Tree,wisdm,wisdm,axis,Tree,0.6714285714285714,0.6741610436347278,14,1
Decision Tree,wisdm,wisdm,axis,Tree,0.65,0.6517312512049355,13,20
Decision Tree,wisdm,wisdm,axis,Tree,0.6928571428571428,0.6918757155998535,12,2
Decision Tree,wisdm,wisdm,axis,Tree,0.7,0.7004582675982269,11,12
Decision Tree,wisdm,wisdm,axis,Tree,0.7071428571428572,0.7068773853679514,10,17
Decision Tree,wisdm,wisdm,axis,Tree,0.65,0.6523439501642925,9,7
Decision Tree,wisdm,wisdm,axis,Tree,0.6857142857142857,0.6881793174009727,8,16
Decision Tree,wisdm,wisdm,axis,Tree,0.6928571428571428,0.6970640170738605,7,22
Decision Tree,wisdm,wisdm,axis,Tree,0.6928571428571428,0.6964035964035964,6,13
Decision Tree,wisdm,wisdm,axis,Tree,0.7071428571428572,0.705434490180253,5,0
Decision Tree,wisdm,wisdm,axis,Tree,0.6857142857142857,0.6864758969843716,4,10
Decision Tree,wisdm,wisdm,axis,Tree,0.6571428571428571,0.6569254584251247,3,19
Decision Tree,wisdm,wisdm,axis,Tree,0.6357142857142857,0.6364494827206691,2,5
Decision Tree,wisdm,wisdm,axis,Tree,0.42142857142857143,0.41336230832334203,1,4
