Classifier,Train,Test,Reduce,XAI,Accuracy,F1-Score,Dimension,Feature Removed
Decision Tree,wisdm,wisdm,axis,SHAP,0.6785714285714286,0.6790034322237712,24,14
Decision Tree,wisdm,wisdm,axis,SHAP,0.6714285714285714,0.6721498975582461,23,18
Decision Tree,wisdm,wisdm,axis,SHAP,0.7214285714285714,0.7225934423277162,22,6
Decision Tree,wisdm,wisdm,axis,SHAP,0.7428571428571429,0.7420906532782418,21,11
Decision Tree,wisdm,wisdm,axis,SHAP,0.7357142857142858,0.7356873840786451,20,12
Decision Tree,wisdm,wisdm,axis,SHAP,0.7428571428571429,0.7442001251905752,19,21
Decision Tree,wisdm,wisdm,axis,SHAP,0.75,0.749737882958222,18,15
Decision Tree,wisdm,wisdm,axis,SHAP,0.7071428571428572,0.7084183439022149,17,8
Decision Tree,wisdm,wisdm,axis,SHAP,0.7357142857142858,0.7346459096459096,16,1
Decision Tree,wisdm,wisdm,axis,SHAP,0.75,0.7482988570751855,15,23
Decision Tree,wisdm,wisdm,axis,SHAP,0.7428571428571429,0.7426061063527611,14,20
Decision Tree,wisdm,wisdm,axis,SHAP,0.7285714285714285,0.7278602489128805,13,2
Decision Tree,wisdm,wisdm,axis,SHAP,0.6571428571428571,0.656642605875097,12,13
Decision Tree,wisdm,wisdm,axis,SHAP,0.6928571428571428,0.6916068576836307,11,16
Decision Tree,wisdm,wisdm,axis,SHAP,0.7571428571428571,0.7570015948963316,10,7
Decision Tree,wisdm,wisdm,axis,SHAP,0.7214285714285714,0.7229159871086722,9,3
Decision Tree,wisdm,wisdm,axis,SHAP,0.7071428571428572,0.7083325309164772,8,22
Decision Tree,wisdm,wisdm,axis,SHAP,0.7714285714285715,0.7720983801222132,7,0
Decision Tree,wisdm,wisdm,axis,SHAP,0.7571428571428571,0.7589803737586989,6,10
Decision Tree,wisdm,wisdm,axis,SHAP,0.7285714285714285,0.7302577217476371,5,9
Decision Tree,wisdm,wisdm,axis,SHAP,0.7142857142857143,0.7147574671445639,4,17
Decision Tree,wisdm,wisdm,axis,SHAP,0.6571428571428571,0.6569254584251247,3,19
Decision Tree,wisdm,wisdm,axis,SHAP,0.6357142857142857,0.6364494827206691,2,5
Decision Tree,wisdm,wisdm,axis,SHAP,0.42142857142857143,0.41336230832334203,1,4
