Classifier,Train,Test,Reduce,XAI,Accuracy,F1-Score,Dimension,Feature Removed
Decision Tree,motionsense,motionsense,axis,Tree,0.6964285714285714,0.7002992809495944,24,14
Decision Tree,motionsense,motionsense,axis,Tree,0.7142857142857143,0.719358909873812,23,21
Decision Tree,motionsense,motionsense,axis,Tree,0.6964285714285714,0.7023021469311376,22,0
Decision Tree,motionsense,motionsense,axis,Tree,0.6845238095238095,0.6873578395293793,21,12
Decision Tree,motionsense,motionsense,axis,Tree,0.7619047619047619,0.7700141339897129,20,18
Decision Tree,motionsense,motionsense,axis,Tree,0.7619047619047619,0.768659165772918,19,20
Decision Tree,motionsense,motionsense,axis,Tree,0.7321428571428571,0.7382300027760929,18,15
Decision Tree,motionsense,motionsense,axis,Tree,0.6785714285714286,0.6852710084183088,17,1
Decision Tree,motionsense,motionsense,axis,Tree,0.7083333333333334,0.7147115824001052,16,22
Decision Tree,motionsense,motionsense,axis,Tree,0.7202380952380952,0.7244541060674742,15,2
Decision Tree,motionsense,motionsense,axis,Tree,0.7261904761904762,0.7302995419362683,14,10
Decision Tree,motionsense,motionsense,axis,Tree,0.7440476190476191,0.7481696430372936,13,19
Decision Tree,motionsense,motionsense,axis,Tree,0.7083333333333334,0.7150663702040309,12,8
Decision Tree,motionsense,motionsense,axis,Tree,0.7321428571428571,0.7358659858659858,11,7
Decision Tree,motionsense,motionsense,axis,Tree,0.6607142857142857,0.6595317754656507,10,6
Decision Tree,motionsense,motionsense,axis,Tree,0.6785714285714286,0.6809580306884889,9,3
Decision Tree,motionsense,motionsense,axis,Tree,0.6964285714285714,0.6987660858123936,8,11
Decision Tree,motionsense,motionsense,axis,Tree,0.7023809523809523,0.707561876454026,7,17
Decision Tree,motionsense,motionsense,axis,Tree,0.6904761904761905,0.6945033670222324,6,23
Decision Tree,motionsense,motionsense,axis,Tree,0.7440476190476191,0.7405820624255676,5,13
Decision Tree,motionsense,motionsense,axis,Tree,0.7142857142857143,0.7183265125936571,4,9
Decision Tree,motionsense,motionsense,axis,Tree,0.6607142857142857,0.6684318134016415,3,16
Decision Tree,motionsense,motionsense,axis,Tree,0.5595238095238095,0.5618829099929196,2,5
Decision Tree,motionsense,motionsense,axis,Tree,0.4166666666666667,0.41417060178670084,1,4
