Classifier,Train,Test,Reduce,XAI,Accuracy,F1-Score,Dimension,Feature Removed
Decision Tree,kuhar,kuhar,axis,LIME,0.8928571428571429,0.8918650793650794,24,17
Decision Tree,kuhar,kuhar,axis,LIME,0.8809523809523809,0.8805218808835008,23,11
Decision Tree,kuhar,kuhar,axis,LIME,0.8571428571428571,0.8540155241143749,22,19
Decision Tree,kuhar,kuhar,axis,LIME,0.8452380952380952,0.8406843758236947,21,6
Decision Tree,kuhar,kuhar,axis,LIME,0.8511904761904762,0.8500914414297008,20,7
Decision Tree,kuhar,kuhar,axis,LIME,0.8869047619047619,0.8866293299230481,19,13
Decision Tree,kuhar,kuhar,axis,LIME,0.8630952380952381,0.8625690713443848,18,8
Decision Tree,kuhar,kuhar,axis,LIME,0.8809523809523809,0.8805136358502533,17,18
Decision Tree,kuhar,kuhar,axis,LIME,0.8690476190476191,0.868278914879792,16,21
Decision Tree,kuhar,kuhar,axis,LIME,0.8571428571428571,0.8562032402609653,15,0
Decision Tree,kuhar,kuhar,axis,LIME,0.8630952380952381,0.8623246303049258,14,12
Decision Tree,kuhar,kuhar,axis,LIME,0.9047619047619048,0.9046992044723442,13,22
Decision Tree,kuhar,kuhar,axis,LIME,0.9166666666666666,0.9165029862015373,12,2
Decision Tree,kuhar,kuhar,axis,LIME,0.8928571428571429,0.8920825295726846,11,4
Decision Tree,kuhar,kuhar,axis,LIME,0.8928571428571429,0.8925134806713754,10,9
Decision Tree,kuhar,kuhar,axis,LIME,0.8690476190476191,0.868495872503737,9,5
Decision Tree,kuhar,kuhar,axis,LIME,0.8809523809523809,0.8799945265462507,8,10
Decision Tree,kuhar,kuhar,axis,LIME,0.8809523809523809,0.8808080808080808,7,15
Decision Tree,kuhar,kuhar,axis,LIME,0.8452380952380952,0.8450912233539628,6,3
Decision Tree,kuhar,kuhar,axis,LIME,0.8392857142857143,0.8401879939695739,5,20
Decision Tree,kuhar,kuhar,axis,LIME,0.8690476190476191,0.8685881370091897,4,1
Decision Tree,kuhar,kuhar,axis,LIME,0.8392857142857143,0.8373067770161676,3,14
Decision Tree,kuhar,kuhar,axis,LIME,0.6071428571428571,0.6117856569590129,2,23
Decision Tree,kuhar,kuhar,axis,LIME,0.4583333333333333,0.4622732530627267,1,16
