Classifier,Train,Test,Reduce,XAI,Accuracy,F1-Score,Dimension,Feature Removed
Decision Tree,uci,uci,axis,LIME,0.8214285714285714,0.8199215263140729,24,14
Decision Tree,uci,uci,axis,LIME,0.8285714285714286,0.8276084165178448,23,10
Decision Tree,uci,uci,axis,LIME,0.8071428571428572,0.8065655003832589,22,16
Decision Tree,uci,uci,axis,LIME,0.8142857142857143,0.813231977157961,21,17
Decision Tree,uci,uci,axis,LIME,0.7928571428571428,0.7912035775961241,20,5
Decision Tree,uci,uci,axis,LIME,0.7857142857142857,0.784412261866691,19,8
Decision Tree,uci,uci,axis,LIME,0.8071428571428572,0.8058629110353248,18,19
Decision Tree,uci,uci,axis,LIME,0.8285714285714286,0.8274276468803722,17,13
Decision Tree,uci,uci,axis,LIME,0.8357142857142857,0.8350435529382898,16,7
Decision Tree,uci,uci,axis,LIME,0.8285714285714286,0.8270771552537258,15,4
Decision Tree,uci,uci,axis,LIME,0.8071428571428572,0.8042062276862028,14,22
Decision Tree,uci,uci,axis,LIME,0.7642857142857142,0.7638652208917895,13,15
Decision Tree,uci,uci,axis,LIME,0.7785714285714286,0.7792154354546424,12,2
Decision Tree,uci,uci,axis,LIME,0.7714285714285715,0.7717540100006494,11,1
Decision Tree,uci,uci,axis,LIME,0.7357142857142858,0.735381742440566,10,11
Decision Tree,uci,uci,axis,LIME,0.7214285714285714,0.7206965320758425,9,3
Decision Tree,uci,uci,axis,LIME,0.7285714285714285,0.7278215464370009,8,18
Decision Tree,uci,uci,axis,LIME,0.7714285714285715,0.7713561715060184,7,20
Decision Tree,uci,uci,axis,LIME,0.7571428571428571,0.7578733727746257,6,9
Decision Tree,uci,uci,axis,LIME,0.7214285714285714,0.7216870458975723,5,23
Decision Tree,uci,uci,axis,LIME,0.6642857142857143,0.6608561158852797,4,21
Decision Tree,uci,uci,axis,LIME,0.6285714285714286,0.6247083654202675,3,12
Decision Tree,uci,uci,axis,LIME,0.5857142857142857,0.5796751590541532,2,6
Decision Tree,uci,uci,axis,LIME,0.5357142857142857,0.532742949274369,1,0
